Season,PlayerID,TID,team_abbreviation,player_id
2016,12559,1153,cincinnati,Quadri Moore
2016,12563,1249,lamar,Quan Jones
2016,12568,1299,north-carolina-at,Quavius Copeland
2016,12570,1154,citadel,Quayson Williams
2016,12571,1443,western-kentucky,Que Johnson
2016,12573,1229,illinois-state,Quentin Brewer
2016,12582,1257,louisville,Quentin Snider
2016,12583,1396,temple,Quenton Decosey
2016,12594,1318,northeastern,Quincy Ford
2016,12596,1371,seton-hall,Quincy Mcknight
2016,12600,1218,hawaii,Quincy Smith
2016,12611,1429,utah-state,Quinn Taylor
2016,12613,1280,mississippi-state,Quinndary Weatherspoon
2016,12617,1105,alabama-am,Quinterian Mcconico
2016,12620,1425,southern-california,Quinton Adlesh
2016,12623,1379,southern-mississippi,Quinton Campbell
2016,12624,1214,hampton,Quinton Chievous
2016,12627,1286,montana-state,Quinton Everett
2016,12629,1225,idaho,Quinton Forrest
2016,12631,1315,north-dakota,Quinton Hooker
2016,12633,1154,citadel,Quinton Marshall
2016,12636,1144,campbell,Quinton Ray
2016,12638,1210,georgia-tech,Quinton Stephens
2016,12639,1368,southeastern-louisiana,Quinton Thomas
2016,12642,1154,citadel,Qwandell Newton
2016,12644,1107,albany-ny,Raanthony Sanders
2016,12646,1381,southern-utah,Race Parsons
2016,12648,1236,ipfw,Racine Talla
2016,12654,1238,jackson-state,Raeford Worsham
2016,12657,1421,north-carolina-asheville,Raekwon Miller
2016,12658,1149,charleston-southern,Raemond Robinson
2016,12662,1338,pittsburgh,Rafael Maia
2016,12665,1108,alcorn-state,Rahamanh Katumbusiii
2016,12669,1379,southern-mississippi,Raheem Watts
2016,12691,1105,alabama-am,Rakiya Battle
2016,12702,1367,south-carolina-upstate,Ramel Thompkins
2016,12724,1126,bethune-cookman,Randy Holmes
2016,12727,1303,nebraska-omaha,Randy Reed
2016,12731,1345,purdue,Rapheal Davis
2016,12740,1288,morgan-state,Rasean Simpson
2016,12744,1290,mississippi-valley-state,Rashaan Surles
2016,12745,1380,southern,Rashad Andrews
2016,12748,1339,portland,Rashad Jackson
2016,12754,1409,tulsa,Rashad Ray
2016,12755,1409,tulsa,Rashad Smith
2016,12763,1300,north-carolina-central,Rashann London
2016,12764,1455,wichita-state,Rashard Kelly
2016,12766,1328,oklahoma,Rashard Odomes
2016,12767,1168,cal-state-fullerton,Rashard Todd
2016,12768,1300,north-carolina-central,Rashaun Madison
2016,12770,1308,new-mexico-state,Rashawn Browne
2016,12772,1105,alabama-am,Rashawn Green
2016,12776,1264,manhattan,Rashawn Stores
2016,12777,1394,texas-am-corpus-christi,Rashawn Thomas
2016,12778,1279,mississippi,Rasheed Brooks
2016,12780,1268,maryland,Rasheed Sulaimon
2016,12781,1132,bowling-green-state,Rasheed Worrell
2016,12783,1347,radford,Rashun Davis
2016,12790,1455,wichita-state,Rauno Nurger
2016,12793,1201,fresno-state,Ray Bowles
2016,12802,1185,eastern-michigan,Ray Lee
2016,12806,1198,florida-international,Ray Rodriguez
2016,12810,1114,arkansas-little-rock,Rayjon Tucker
2016,12816,1376,south-carolina,Raymond Doby
2016,12817,1257,louisville,Raymond Spalding
2016,12827,1392,stony-brook,Rayshaun Mcgrew
2016,12831,1141,central-michigan,Rayshawn Simmons
2016,12846,1355,south-dakota-state,Reed Tellinghuisen
2016,12847,1179,drake,Reed Timmer
2016,12852,1142,cal-poly,Reese Morgan
2016,12859,1207,georgetown,Reggie Cameron
2016,12861,1342,presbyterian,Reggie Dillard
2016,12868,1214,hampton,Reggie Johnson
2016,12873,1103,akron,Reggie Mcadams
2016,12878,1280,mississippi-state,Reggie Patterson
2016,12882,1195,florida-gulf-coast,Reggie Reid
2016,12887,1292,middle-tennessee,Reggie Upshaw
2016,12891,1108,alcorn-state,Reginald Johnson
2016,12892,1322,northwestern-state,Reginald Kissoonlal
2016,12897,1312,njit,Reilly Walsh
2016,12898,1211,gonzaga,Rem Bakamus
2016,12901,1212,grambling,Remond Brown
2016,12903,1462,xavier,Remy Abell
2016,12910,1303,nebraska-omaha,Renard Suggs
2016,12913,1182,duquesne,Rene Castro
2016,12914,1308,new-mexico-state,Rene Esparza
2016,12915,1104,alabama,Retin Obasohan
2016,12917,1149,charleston-southern,Reuben King
2016,12918,1223,houston-baptist,Reveal Chukwujekwu
2016,12920,1323,notre-dame,Rex Pfleuger
2016,12924,1441,western-carolina,Rhett Harrelson
2016,12936,1264,manhattan,Rich Williams
2016,12952,1380,southern,Richard Lee
2016,12961,1370,seattle,Richaud Gittens
2016,12974,1233,iona,Rickey Mcgill
2016,12976,1420,maryland-baltimore-county,Ricky Councilii
2016,12979,1126,bethune-cookman,Ricky Johnson
2016,12982,1219,high-point,Ricky Madison
2016,12984,1272,memphis,Ricky Tarrant
2016,12989,1124,baylor,Rico Gathers
2016,12992,1150,charlotte,Ridell Camidge
2016,12993,1142,cal-poly,Ridge Shipley
2016,12999,1285,montana,Riley Bradshaw
2016,13005,1435,vanderbilt,Riley Lachance
2016,13007,1104,alabama,Riley Norris
2016,13017,1207,georgetown,Riyan Williams
2016,13022,1177,depaul,Rj Curington
2016,13043,1422,north-carolina-greensboro,Rj White
2016,13051,1113,arizona-state,Rob Edwards
2016,13071,1312,njit,Rob Ukawuba
2016,13083,1369,southeast-missouri-state,Robby Dosier
2016,13089,1311,nicholls-state,Robert Bissant
2016,13090,1415,california-riverside,Robert Boezeman
2016,13094,1412,alabama-birmingham,Robert Brown
2016,13097,1268,maryland,Robert Carter
2016,13099,1221,holy-cross,Robert Champion
2016,13105,1450,washington-state,Robert Franks
2016,13108,1222,houston,Robert Grayjr
2016,13110,1165,cornell,Robert Hatter
2016,13113,1397,tennessee,Robert Hubbs
2016,13114,1231,indiana,Robert Johnson
2016,13117,1282,missouri-kansas-city,Robert Knar
2016,13123,1165,cornell,Robert Mischler
2016,13131,1379,southern-mississippi,Robert Thomas
2016,13146,1129,boise-state,Robin Jorch
2016,13153,1144,campbell,Rod Days
2016,13158,1275,miami-oh,Rod Mills
2016,13163,1311,nicholls-state,Roddy Peters
2016,13164,1138,buffalo,Rodell Wigginton
2016,13165,1218,hawaii,Roderick Bobbitt
2016,13166,1460,wright-state,Roderick Davis
2016,13169,1457,winthrop,Roderick Perkins
2016,13171,1344,providence,Rodney Bullock
2016,13178,1420,maryland-baltimore-county,Rodney Elliott
2016,13181,1389,saint-peters,Rodney Hawkins
2016,13190,1207,georgetown,Rodney Pryor
2016,13191,1163,connecticut,Rodney Purvis
2016,13202,1143,california,Roger Moute A Bidias
2016,13203,1114,arkansas-little-rock,Roger Woods
2016,13205,1247,la-salle,Rohan Brown
2016,13207,1238,jackson-state,Roland Griffin
2016,13208,1392,stony-brook,Roland Nyama
2016,13215,1332,oregon,Roman Sorkin
2016,13220,1127,binghamton,Romello Walker
2016,13228,1447,wagner,Romone Saunders 
2016,13229,1455,wichita-state,Ron Baker
2016,13232,1241,james-madison,Ron Curry
2016,13233,1253,long-beach-state,Ron Freeman
2016,13236,1385,st-johns-ny,Ron Mvouika
2016,13238,1300,north-carolina-central,Ron Trapps
2016,13247,1290,mississippi-valley-state,Ronald Strotherjr
2016,13253,1267,marshall,Rondale Watson
2016,13258,1306,new-hampshire,Ronnel Jordan
2016,13260,1362,san-francisco,Ronnie Boyceiii
2016,13262,1384,saint-francis-pa,Ronnie Drinnon
2016,13263,1176,denver,Ronnie Harrell
2016,13264,1120,auburn,Ronnie Johnson
2016,13267,1356,southern-illinois,Ronnie Suggs
2016,13268,1287,morehead-state,Ronnye Beamon
2016,13270,1111,appalachian-state,Ronshad Shabazz
2016,13273,1139,butler,Roosevelt Jones
2016,13278,1390,stanford,Rosco Allen
2016,13298,1342,presbyterian,Ruben Arroyo Felix
2016,13303,1356,southern-illinois,Rudy Stradnieks
2016,13317,1172,davidson,Rusty Reigel
2016,13320,1112,arizona,Ryan Anderson
2016,13321,1271,maryland-eastern-shore,Ryan Andino
2016,13323,1437,villanova,Ryan Arcidiacono
2016,13327,1245,kent-state,Ryan Bernstein
2016,13332,1427,texas-san-antonio,Ryan Bowie
2016,13337,1231,indiana,Ryan Burton
2016,13341,1345,purdue,Ryan Cline
2016,13346,1340,portland-state,Ryan Edwards
2016,13348,1434,valparaiso,Ryan Fazekas
2016,13349,1137,bucknell,Ryan Frazier
2016,13350,1265,marist,Ryan Funk
2016,13357,1251,liberty,Ryan Hiepler
2016,13362,1262,massachusetts-lowell,Ryan Jones
2016,13365,1251,liberty,Ryan Kemrite
2016,13366,1283,missouri-state,Ryan Kreklow
2016,13373,1112,arizona,Ryan Luther
2016,13375,1213,grand-canyon,Ryan Majerle
2016,13376,1102,air-force,Ryan Manning
2016,13378,1399,tennessee-tech,Ryan Martin
2016,13383,1173,dayton,Ryan Mikesell
2016,13391,1373,siena,Ryan Oliver
2016,13394,1298,navy,Ryan Pearson
2016,13400,1451,weber-state,Ryan Richardson
2016,13403,1459,wofford,Ryan Sawvell
2016,13409,1328,oklahoma,Ryan Spangler
2016,13414,1267,marshall,Ryan Taylor
2016,13419,1123,ball-state,Ryan Weber
2016,13420,1462,xavier,Ryan Welage
2016,13429,1233,iona,Ryden Hines
2016,13446,1322,northwestern-state,Sabri Thompson
2016,13448,1266,marquette,Sacar Anim
2016,13457,1218,hawaii,Sai Tummala
2016,13459,1224,howard,Saleem Little
2016,13465,1201,fresno-state,Sam Bittner
2016,13467,1230,incarnate-word,Sam Burmeister
2016,13468,1233,iona,Sam Cassell
2016,13469,1272,memphis,Sam Craft
2016,13476,1463,yale,Sam Downey
2016,13478,1279,mississippi,Sam Finley
2016,13487,1189,elon,Sam Hershberger
2016,13491,1421,north-carolina-asheville,Sam Hughes
2016,13492,1301,north-carolina-state,Sam Hunt
2016,13495,1335,pennsylvania,Sam Jones
2016,13498,1307,new-mexico,Sam Logwood
2016,13511,1158,college-of-charleston,Sam Miller
2016,13513,1286,montana-state,Sam Neumann
2016,13521,1143,california,Sam Singer
2016,13540,1408,tulane,Samir Sehic
2016,13544,1130,boston-college,Sammy Barnes Thompkins
2016,13546,1180,drexel,Sammy Mojica
2016,13554,1398,tennessee-state,Samson Oyediran
2016,13559,1389,saint-peters,Samuel Idowu
2016,13566,1453,green-bay,Sandy Cohen
2016,13567,1321,northwestern,Sanjay Lumpkin
2016,13574,1286,montana-state,Sarp Gobeloglu
2016,13584,1113,arizona-state,Savon Goodman
2016,13585,1399,tennessee-tech,Savonte Frazier
2016,13588,1195,florida-gulf-coast,Schadrac Casimir
2016,13589,1196,florida,Schuyler Rimmer
2016,13590,1173,dayton,Scoochie Smith
2016,13600,1193,fairfield,Scott King
2016,13603,1119,army,Scott Mammel
2016,13607,1309,new-orleans,Scott Plaisance
2016,13608,1175,delaware-state,Scott Sill
2016,13617,1251,liberty,Scottie James
2016,13619,1321,northwestern,Scottie Lindsey
2016,13634,1117,arkansas-state,Sean Gardner
2016,13636,1362,san-francisco,Sean Grennan
2016,13638,1357,sacred-heart,Sean Hoehn
2016,13644,1356,southern-illinois,Sean Lloyd
2016,13652,1356,southern-illinois,Sean Obrien
2016,13653,1159,colgate,Sean Obrien
2016,13656,1123,ball-state,Sean Sellers
2016,13668,1279,mississippi,Sebastian Saiz
2016,13671,1415,california-riverside,Secean Johnson
2016,13674,1428,utah,Sedrick Barefield
2016,13688,1439,virginia-tech,Seth Allen
2016,13689,1333,oregon-state,Seth Berger
2016,13712,1416,central-florida,Shaheed Davis
2016,13716,1241,james-madison,Shakir Brown
2016,13735,1315,north-dakota,Shane Benton
2016,13738,1434,valparaiso,Shane Hammink
2016,13741,1136,bryant,Shane Mclaughlin
2016,13743,1348,rhode-island,Shane Plunkett
2016,13745,1271,maryland-eastern-shore,Shane Randall
2016,13746,1429,utah-state,Shane Rector
2016,13747,1264,manhattan,Shane Richards
2016,13748,1311,nicholls-state,Shane Rillieux
2016,13752,1144,campbell,Shane Whitfield
2016,13755,1104,alabama,Shannon Hale
2016,13760,1399,tennessee-tech,Shaq Calhoun
2016,13763,1272,memphis,Shaq Goodwin
2016,13774,1409,tulsa,Shaquille Harrison
2016,13775,1410,texas-pan-american,Shaquille Hines
2016,13777,1255,longwood,Shaquille Johnson
2016,13781,1153,cincinnati,Shaquille Thomas
2016,13788,1148,central-connecticut-state,Sharkaris Laney
2016,13791,1270,mcneese-state,Shaun Johnson
2016,13792,1301,north-carolina-state,Shaun Kirk
2016,13793,1263,maine,Shaun Lawton
2016,13799,1386,saint-josephs,Shavar Newkirk
2016,13803,1304,nebraska,Shavon Shields
2016,13804,1396,temple,Shawn Alston
2016,13806,1298,navy,Shawn Anderson
2016,13809,1407,troy,Shawn Hopkins
2016,13810,1230,incarnate-word,Shawn Johnson
2016,13814,1418,louisiana-lafayette,Shawn Long
2016,13819,1423,north-carolina-wilmington,Shawn Oconnell
2016,13820,1411,texas-southern,Shawn Olden
2016,13821,1380,southern,Shawn Prudhomme
2016,13823,1141,central-michigan,Shawn Roundtree
2016,13828,1351,rider,Shawn Valentine
2016,13830,1108,alcorn-state,Shawn Willett
2016,13836,1350,richmond,Shawndre Jones
2016,13842,1282,missouri-kansas-city,Shayok M Shayok
2016,13845,1239,jacksonville,Shea Jones
2016,13849,1168,cal-state-fullerton,Sheldon Blackwell
2016,13851,1189,elon,Sheldon Eberhardt
2016,13854,1338,pittsburgh,Sheldon Jeter
2016,13855,1274,miami-fl,Sheldon Mcclellan
2016,13861,1210,georgia-tech,Shembari Phillips
2016,13863,1336,penn-state,Shep Garner
2016,13866,1218,hawaii,Sheriff Drammeh
2016,13871,1324,oakland,Sherron Dorsey Walker
2016,13875,1206,george-mason,Shevon Thompson
2016,13877,1212,grambling,Shirmane Thomas
2016,13878,1157,coastal-carolina,Shivaughn Wiggins
2016,13883,1163,connecticut,Shonn Miller
2016,13886,1377,south-dakota,Shy Mcclelland
2016,13895,1338,pittsburgh,Sidy Ndir
2016,13899,1211,gonzaga,Silas Melson
2016,13900,1413,california-davis,Siler Schneider
2016,13908,1230,incarnate-word,Simi Socks
2016,13919,1376,south-carolina,Sindarius Thornwell
2016,13921,1186,eastern-washington,Sir Washington
2016,13926,1246,kentucky,Skal Labissiere
2016,13936,1225,idaho,Skyler White
2016,13942,1224,howard,Solomon Mangham
2016,13943,1194,florida-atlantic,Solomon Poole
2016,13953,1459,wofford,Spencer Collins
2016,13968,1294,northern-colorado,Spencer Mathis
2016,13970,1226,idaho-state,Spencer Nicolds
2016,13971,1132,bowling-green-state,Spencer Parker
2016,13972,1414,california-irvine,Spencer Rivers
2016,13976,1343,princeton,Spencer Weisz
2016,13978,1345,purdue,Spike Albrecht
2016,13983,1337,pepperdine,Stacy Davis
2016,14004,1413,california-davis,Stefan Gonzalez
2016,14005,1218,hawaii,Stefan Jankovic
2016,14010,1279,mississippi,Stefan Moody
2016,14020,1286,montana-state,Stephan Holm
2016,14021,1378,south-florida,Stephan Jiggetts
2016,14032,1137,bucknell,Stephen Brown
2016,14034,1202,furman,Stephen Croone
2016,14035,1143,california,Stephen Domingo
2016,14043,1243,kansas-state,Stephen Hurt
2016,14044,1226,idaho-state,Stephen Lennox
2016,14047,1223,houston-baptist,Stephen Osuji
2016,14048,1448,wake-forest,Stephen Prendergast
2016,14052,1271,maryland-eastern-shore,Stephen Spurlock
2016,14054,1333,oregon-state,Stephen Thompsonjr
2016,14055,1345,purdue,Stephen Toyra
2016,14056,1270,mcneese-state,Stephen Ugochukwu
2016,14058,1424,nevada-las-vegas,Stephen Zimmermanjr
2016,14061,1273,mercer,Stephon Jelks
2016,14063,1278,minnesota,Stephon Sharp
2016,14066,1374,southern-methodist,Sterling Brown
2016,14068,1347,radford,Sterling Christy
2016,14069,1163,connecticut,Sterling Gibbs
2016,14071,1338,pittsburgh,Sterling Smith
2016,14072,1409,tulsa,Sterling Taplin
2016,14073,1114,arkansas-little-rock,Stetson Billings
2016,14080,1122,austin-peay,Steve Harris
2016,14087,1130,boston-college,Steve Perpiglia
2016,14089,1106,alabama-state,Steve Rogers
2016,14090,1189,elon,Steve Santaana
2016,14096,1323,notre-dame,Steve Vasturia
2016,14102,1343,princeton,Steven Cook
2016,14109,1258,loyola-marymount,Steven Haney
2016,14112,1415,california-riverside,Steven Jones
2016,14122,1135,brown,Steven Spieth
2016,14125,1313,norfolk-state,Steven Whitley
2016,14126,1418,louisiana-lafayette,Steven Wronkoski
2016,14127,1267,marshall,Stevie Browning
2016,14134,1314,north-carolina,Stilman White
2016,14137,1112,arizona,Stone Gettings
2016,14140,1425,southern-california,Strahinja Gavrilovic
2016,14143,1241,james-madison,Stuckey Mosley
2016,14148,1242,kansas,Sviatoslav Mykhailiuk
2016,14160,1210,georgia-tech,Tadric Jackson
2016,14169,1148,central-connecticut-state,Tafari Whittingham
2016,14175,1120,auburn,Tahj Shamsid Deen
2016,14179,1398,tennessee-state,Tahjere Mccall
2016,14182,1227,illinois-chicago,Tai Odiase
2016,14184,1304,nebraska,Tai Webster
2016,14186,1341,prairie-view,Taishaun Johnson
2016,14188,1347,radford,Taj Owens
2016,14191,1290,mississippi-valley-state,Tajay Henry
2016,14193,1322,northwestern-state,Tajon Welcome
2016,14203,1108,alcorn-state,Tamarcio Wilson
2016,14210,1416,central-florida,Tanksley Efianayi
2016,14222,1306,new-hampshire,Tanner Leissner
2016,14226,1294,northern-colorado,Tanner Morgan
2016,14228,1119,army,Tanner Plomb
2016,14231,1189,elon,Tanner Samson
2016,14238,1283,missouri-state,Tanveer Bhullar
2016,14251,1452,west-virginia,Tarik Phillip
2016,14258,1219,high-point,Tarique Thompson
2016,14266,1354,south-carolina-state,Tashombe Riley
2016,14276,1124,baylor,Taurean Prince
2016,14283,1329,oklahoma-state,Tavarius Shine
2016,14290,1180,drexel,Tavon Allen
2016,14291,1135,brown,Tavon Blackmon
2016,14295,1169,cal-state-northridge,Tavrion Dawson
2016,14297,1387,saint-louis,Tay Weaver
2016,14302,1125,belmont,Taylor Barnette
2016,14310,1291,mount-st-marys,Taylor Danaher
2016,14312,1216,hartford,Taylor Dyson
2016,14316,1415,california-riverside,Taylor Johns
2016,14317,1171,dartmouth,Taylor Johnson
2016,14321,1136,bryant,Taylor Mchugh
2016,14322,1444,western-michigan,Taylor Perry
2016,14325,1142,cal-poly,Taylor Sutlive
2016,14338,1351,rider,Teddy Okereafor
2016,14345,1430,utah-valley,Telly Davenport
2016,14348,1376,south-carolina,Temarcus Blanton
2016,14357,1199,florida-state,Terance Mann
2016,14363,1279,mississippi,Terence Davis
2016,14376,1249,lamar,Terrance Hubby
2016,14377,1106,alabama-state,Terrance Leflore
2016,14381,1158,college-of-charleston,Terrance Odonohue
2016,14388,1207,georgetown,Terrell Allen
2016,14395,1156,cleveland-state,Terrell Hales
2016,14398,1183,eastern-illinois,Terrell Lewis
2016,14401,1427,texas-san-antonio,Terrell Scruggs
2016,14403,1122,austin-peay,Terrell Thompson
2016,14408,1404,tennessee-martin,Terrence Durham
2016,14415,1281,missouri,Terrence Phillips
2016,14419,1448,wake-forest,Terrence Thompson
2016,14422,1350,richmond,Terry Allen
2016,14425,1299,north-carolina-at,Terry Harris
2016,14426,1164,coppin-state,Terry Harrisjr
2016,14434,1456,william-mary,Terry Tarpey
2016,14441,1366,savannah-state,Teslim Idris
2016,14445,1341,prairie-view,Tevin Bellinger
2016,14448,1309,new-orleans,Tevin Broyles
2016,14449,1431,texas-el-paso,Tevin Caldwell
2016,14451,1357,sacred-heart,Tevin Falzon
2016,14452,1453,green-bay,Tevin Findlay
2016,14457,1270,mcneese-state,Tevin Jackson
2016,14458,1355,south-dakota-state,Tevin King
2016,14459,1155,clemson,Tevin Mack
2016,14464,1434,valparaiso,Tevonn Walker
2016,14466,1452,west-virginia,Teyvon Myers
2016,14468,1115,arkansas-pine-bluff,Thaddeus Handley
2016,14479,1314,north-carolina,Theo Pinson
2016,14486,1160,colorado,Thomas Akyazili
2016,14490,1315,north-dakota,Thomas Blake
2016,14495,1231,indiana,Thomas Bryant
2016,14496,1264,manhattan,Thomas Capuano
2016,14508,1176,denver,Thomas Neff
2016,14512,1271,maryland-eastern-shore,Thomas Rivera
2016,14515,1463,yale,Thomas Ryan
2016,14517,1151,chattanooga,Thomas Smallwood
2016,14520,1372,stephen-f-austin,Thomas Walkup
2016,14523,1444,western-michigan,Thomas Wilder
2016,14532,1148,central-connecticut-state,Tidell Pierre
2016,14535,1298,navy,Tilman Dunbar
2016,14537,1298,navy,Tim Abruzzo
2016,14538,1185,eastern-michigan,Tim Bond
2016,14540,1154,citadel,Tim Broom
2016,14543,1312,njit,Tim Coleman
2016,14544,1362,san-francisco,Tim Derksen
2016,14553,1156,cleveland-state,Tim Hasbargen
2016,14556,1307,new-mexico,Tim Jacobs
2016,14559,1250,lehigh,Tim Kempton
2016,14560,1440,virginia-military-institute,Tim Marshall
2016,14566,1231,indiana,Tim Priller
2016,14567,1261,louisiana-state,Tim Quarterman
2016,14568,1379,southern-mississippi,Tim Rowe
2016,14571,1303,nebraska-omaha,Tim Smallwood
2016,14577,1406,towson,Timajh Parker Rivera
2016,14581,1127,binghamton,Timmy Rose
2016,14585,1418,louisiana-lafayette,Tiremone Williams
2016,14597,1311,nicholls-state,Tj Carpenter
2016,14599,1350,richmond,Tj Cline
2016,14600,1190,east-tennessee-state,Tj Cromer
2016,14604,1120,auburn,Tj Dunans
2016,14608,1237,iupui,Tj Henderson
2016,14609,1403,texas-tech,Tj Holyfield
2016,14611,1378,south-florida,Tj Lang
2016,14618,1408,tulane,Tj Oliver
2016,14626,1364,california-santa-barbara,Tj Taylor
2016,14629,1334,pacific,Tj Wallace
2016,14633,1318,northeastern,Tj Williams
2016,14643,1166,creighton,Toby Hegner
2016,14645,1427,texas-san-antonio,Toby Vanry
2016,14646,1317,north-texas,Todd Eaglin
2016,14649,1175,delaware-state,Todd Hughes
2016,14650,1297,northern-kentucky,Todd Johnson
2016,14653,1403,texas-tech,Toddrick Gotcher
2016,14657,1154,citadel,Tom Koopman
2016,14662,1159,colgate,Tom Rivard
2016,14665,1241,james-madison,Tom Vodanovich
2016,14671,1279,mississippi,Tomasz Gielo
2016,14678,1171,dartmouth,Tommy Carpenter
2016,14679,1403,texas-tech,Tommy Hamilton
2016,14685,1184,eastern-kentucky,Tommy Matthews
2016,14686,1349,rice,Tommy Mccarthy
2016,14694,1334,pacific,Tonko Vuko
2016,14696,1401,texas-am,Tonny Trocha Morelos
2016,14697,1369,southeast-missouri-state,Tony Andersonii
2016,14724,1229,illinois-state,Tony Willis
2016,14726,1274,miami-fl,Tonye Jekiri
2016,14727,1204,georgia-southern,Tookie Brown
2016,14729,1433,virginia-commonwealth,Torey Burston
2016,14736,1106,alabama-state,Torlorf Thomas
2016,14737,1399,tennessee-tech,Torrance Rowe
2016,14742,1441,western-carolina,Torrion Brummitt
2016,14743,1358,sam-houston-state,Torry Butler
2016,14744,1448,wake-forest,Torry Johnson
2016,14746,1176,denver,Tory Stewart Miller
2016,14752,1303,nebraska-omaha,Tra Deon Hollins
2016,14753,1113,arizona-state,Tra Holder
2016,14754,1429,utah-state,Trace Cureton
2016,14756,1216,hartford,Traci Carter
2016,14760,1195,florida-gulf-coast,Tracy Hector
2016,14762,1183,eastern-illinois,Trae Anderson
2016,14763,1436,vermont,Trae Bell Haynes
2016,14765,1263,maine,Trae Bryant
2016,14771,1272,memphis,Trahson Burrell
2016,14774,1387,saint-louis,Tramaine Isabell
2016,14782,1255,longwood,Travaughn White
2016,14793,1280,mississippi-state,Travis Daniels
2016,14796,1135,brown,Travis Fuller
2016,14799,1253,long-beach-state,Travis Hammonds
2016,14804,1210,georgia-tech,Travis Jorgenson
2016,14811,1419,louisiana-monroe,Travis Munnings
2016,14824,1296,northern-illinois,Travon Baker
2016,14830,1322,northwestern-state,Travon Joseph
2016,14832,1381,southern-utah,Travon Langston
2016,14842,1152,chicago-state,Trayvon Palmer
2016,14849,1377,south-dakota,Tre Burnette
2016,14851,1376,south-carolina,Tre Campbell
2016,14854,1168,cal-state-fullerton,Tre Coggins
2016,14856,1321,northwestern,Tre Demps
2016,14863,1169,cal-state-northridge,Tre Hale Edmerson
2016,14864,1399,tennessee-tech,Tre Hansbrough
2016,14867,1122,austin-peay,Tre Ivory
2016,14874,1151,chattanooga,Tre Mclean
2016,14878,1311,nicholls-state,Tre Oneal
2016,14889,1325,ohio,Treg Setty
2016,14893,1380,southern,Trelun Banks
2016,14910,1316,north-florida,Trent Mackey
2016,14912,1185,eastern-michigan,Trent Perry
2016,14917,1448,wake-forest,Trent Vanhorn
2016,14919,1115,arkansas-pine-bluff,Trent Whiting
2016,14921,1333,oregon-state,Tres Tinkle
2016,14922,1405,toledo,Treshaun Fletcher
2016,14923,1238,jackson-state,Treshawn Bolden
2016,14925,1305,nevada,Treshawn Thurman
2016,14929,1216,hartford,Trevaughn Wilkerson
2016,14937,1254,long-island-university,Trevin Woods
2016,14941,1170,sacramento-state,Trevis Jackson
2016,14943,1389,saint-peters,Trevis Wyche
2016,14947,1462,xavier,Trevon Bluiett
2016,14954,1164,coppin-state,Trevon Seymore
2016,14956,1254,long-island-university,Trevon Woods
2016,14957,1214,hampton,Trevond Barnes
2016,14963,1393,syracuse,Trevor Cooney
2016,14968,1180,drexel,Trevor John
2016,14971,1102,air-force,Trevor Lyons
2016,14972,1258,loyola-marymount,Trevor Manuel
2016,14981,1459,wofford,Trevor Stumpe
2016,14993,1440,virginia-military-institute,Trey Chapman
2016,14994,1269,massachusetts,Trey Davis
2016,14995,1350,richmond,Trey Davis
2016,15006,1330,old-dominion,Trey Freeman
2016,15009,1423,north-carolina-wilmington,Trey Grundy
2016,15016,1361,san-diego-state,Trey Kell
2016,15018,1381,southern-utah,Trey Kennedy
2016,15022,1257,louisville,Trey Lewis
2016,15024,1396,temple,Trey Lowe
2016,15028,1123,ball-state,Trey Moses
2016,15029,1207,georgetown,Trey Mourning
2016,15031,1377,south-dakota,Trey Norris
2016,15032,1223,houston-baptist,Trey Patterson
2016,15033,1139,butler,Trey Pettus
2016,15034,1463,yale,Trey Phills
2016,15036,1372,stephen-f-austin,Trey Pinkney
2016,15050,1270,mcneese-state,Trey Touchet
2016,15053,1197,florida-am,Trey Warren
2016,15054,1461,wyoming,Trey Washington
2016,15076,1367,south-carolina-upstate,Tristan Thomas
2016,15086,1153,cincinnati,Troy Caupain
2016,15090,1180,drexel,Troy Harper
2016,15091,1291,mount-st-marys,Troy Henderson
2016,15096,1263,maine,Troy Reid Knight
2016,15101,1238,jackson-state,Troy Stancil
2016,15103,1165,cornell,Troy Whiteside
2016,15104,1231,indiana,Troy Williams
2016,15105,1366,savannah-state,Troyce Manassa
2016,15113,1444,western-michigan,Tucker Haymond
2016,15118,1453,green-bay,Turner Botz
2016,15121,1404,tennessee-martin,Twymond Howard
2016,15125,1372,stephen-f-austin,Ty Charles
2016,15127,1117,arkansas-state,Ty Cockfield
2016,15130,1186,eastern-washington,Ty Gibson
2016,15138,1240,jacksonville-state,Ty Hudson
2016,15149,1354,south-carolina-state,Ty Solomon
2016,15150,1184,eastern-kentucky,Ty Taylorii
2016,15151,1185,eastern-michigan,Ty Toney
2016,15174,1203,george-washington,Tyler Cavanaugh
2016,15176,1166,creighton,Tyler Clement
2016,15181,1105,alabama-am,Tyler Davis
2016,15184,1332,oregon,Tyler Dorsey
2016,15187,1377,south-dakota,Tyler Flack
2016,15192,1125,belmont,Tyler Hadden
2016,15193,1377,south-dakota,Tyler Hagedorn
2016,15195,1286,montana-state,Tyler Hall
2016,15196,1456,william-mary,Tyler Hamilton
2016,15197,1120,auburn,Tyler Harris
2016,15206,1259,loyola-md,Tyler Hubbard
2016,15207,1250,lehigh,Tyler Jenkins
2016,15220,1139,butler,Tyler Lewis
2016,15221,1262,massachusetts-lowell,Tyler Livingston
